t,block_x,block_y,block_z,base_x,base_y,base_z,base_qw,base_qx,base_qy,base_qz,wrist_x,wrist_y,wrist_z,wrist_qw,wrist_qx,wrist_qy,wrist_qz,rsp_des,rsr_des,rsy_des,rel_des,rsp_now,rsr_now,rsy_now,rel_now
4.8660,0.47381,-0.03422,1.06684,0.02791,0.03396,0.80749,0.97351,-0.02431,-0.14612,0.17419,0.27755,-0.08199,0.97885,0.97462,-0.02488,-0.13766,0.17479,-0.0000,0.0000,0.0000,0.0000,0.0111,0.0020,0.0006,0.0058
4.8680,0.47381,-0.03422,1.06684,0.02789,0.03395,0.80750,0.97351,-0.02431,-0.14614,0.17417,0.27751,-0.08201,0.97887,0.97462,-0.02489,-0.13769,0.17477,-0.0000,0.0000,0.0000,0.0000,0.0111,0.0020,0.0006,0.0058
4.8700,0.47381,-0.03422,1.06684,0.02786,0.03394,0.80751,0.97350,-0.02432,-0.14617,0.17416,0.27748,-0.08203,0.97889,0.97461,-0.02489,-0.13772,0.17476,-0.0000,0.0000,0.0000,0.0000,0.0111,0.0020,0.0006,0.0058
4.8720,0.47381,-0.03422,1.06684,0.02784,0.03393,0.80752,0.97350,-0.02433,-0.14620,0.17414,0.27744,-0.08205,0.97892,0.97461,-0.02490,-0.13775,0.17474,-0.0000,0.0000,0.0000,0.0000,0.0111,0.0020,0.0006,0.0058
4.8740,0.47381,-0.03422,1.06684,0.02782,0.03392,0.80753,0.97350,-0.02433,-0.14622,0.17413,0.27741,-0.08206,0.97894,0.97461,-0.02491,-0.13777,0.17473,-0.0000,0.0000,0.0000,0.0000,0.0111,0.0020,0.0006,0.0058
4.8760,0.47381,-0.03422,1.06684,0.02780,0.03391,0.80754,0.97350,-0.02434,-0.14625,0.17411,0.27738,-0.08208,0.97896,0.97461,-0.02491,-0.13780,0.17471,-0.0000,0.0000,0.0000,0.0000,0.0111,0.0020,0.0006,0.0058
4.8780,0.47381,-0.03422,1.06684,0.02778,0.03389,0.80755,0.97350,-0.02435,-0.14628,0.17410,0.27734,-0.08210,0.97899,0.97461,-0.02492,-0.13783,0.17470,-0.0000,0.0000,0.0000,0.0000,0.0111,0.0020,0.0006,0.0058
4.8800,0.47381,-0.03422,1.06684,0.02776,0.03388,0.80756,0.97350,-0.02435,-0.14631,0.17408,0.27731,-0.08212,0.97901,0.97461,-0.02493,-0.13785,0.17468,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.8820,0.47381,-0.03422,1.06684,0.02774,0.03387,0.80757,0.97350,-0.02436,-0.14633,0.17407,0.27728,-0.08214,0.97903,0.97461,-0.02493,-0.13788,0.17467,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.8840,0.47381,-0.03422,1.06684,0.02772,0.03386,0.80758,0.97349,-0.02437,-0.14636,0.17405,0.27724,-0.08216,0.97906,0.97461,-0.02494,-0.13791,0.17465,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.8860,0.47381,-0.03422,1.06684,0.02770,0.03385,0.80759,0.97349,-0.02437,-0.14639,0.17403,0.27721,-0.08218,0.97908,0.97460,-0.02494,-0.13794,0.17464,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.8880,0.47381,-0.03422,1.06684,0.02768,0.03384,0.80760,0.97349,-0.02438,-0.14642,0.17402,0.27717,-0.08219,0.97911,0.97460,-0.02495,-0.13796,0.17462,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.8900,0.47381,-0.03422,1.06684,0.02766,0.03382,0.80761,0.97349,-0.02439,-0.14644,0.17400,0.27714,-0.08221,0.97913,0.97460,-0.02496,-0.13799,0.17461,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.8920,0.47381,-0.03422,1.06684,0.02764,0.03381,0.80762,0.97349,-0.02439,-0.14647,0.17399,0.27711,-0.08223,0.97915,0.97460,-0.02496,-0.13802,0.17459,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.8940,0.47381,-0.03422,1.06684,0.02762,0.03380,0.80763,0.97349,-0.02440,-0.14650,0.17397,0.27707,-0.08225,0.97918,0.97460,-0.02497,-0.13804,0.17458,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.8960,0.47381,-0.03422,1.06684,0.02760,0.03379,0.80764,0.97349,-0.02440,-0.14653,0.17396,0.27704,-0.08227,0.97920,0.97460,-0.02497,-0.13807,0.17456,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.8980,0.47381,-0.03422,1.06684,0.02758,0.03378,0.80765,0.97348,-0.02441,-0.14655,0.17394,0.27701,-0.08229,0.97922,0.97460,-0.02498,-0.13810,0.17454,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9000,0.47381,-0.03422,1.06684,0.02756,0.03376,0.80765,0.97348,-0.02442,-0.14658,0.17393,0.27697,-0.08231,0.97925,0.97460,-0.02499,-0.13813,0.17453,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9020,0.47381,-0.03422,1.06684,0.02754,0.03375,0.80766,0.97348,-0.02442,-0.14661,0.17391,0.27694,-0.08233,0.97927,0.97459,-0.02499,-0.13816,0.17451,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9040,0.47381,-0.03422,1.06684,0.02752,0.03374,0.80767,0.97348,-0.02443,-0.14664,0.17389,0.27691,-0.08235,0.97929,0.97459,-0.02500,-0.13818,0.17450,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9060,0.47381,-0.03422,1.06684,0.02750,0.03373,0.80768,0.97348,-0.02443,-0.14667,0.17388,0.27687,-0.08238,0.97932,0.97459,-0.02500,-0.13821,0.17448,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9080,0.47381,-0.03422,1.06684,0.02748,0.03371,0.80769,0.97348,-0.02444,-0.14669,0.17386,0.27684,-0.08240,0.97934,0.97459,-0.02501,-0.13824,0.17447,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9100,0.47381,-0.03422,1.06684,0.02746,0.03370,0.80770,0.97347,-0.02444,-0.14672,0.17385,0.27681,-0.08242,0.97936,0.97459,-0.02501,-0.13827,0.17445,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9120,0.47381,-0.03422,1.06684,0.02744,0.03369,0.80771,0.97347,-0.02445,-0.14675,0.17383,0.27677,-0.08244,0.97939,0.97459,-0.02502,-0.13829,0.17444,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9140,0.47381,-0.03422,1.06684,0.02742,0.03367,0.80772,0.97347,-0.02446,-0.14678,0.17382,0.27674,-0.08246,0.97941,0.97459,-0.02503,-0.13832,0.17442,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9160,0.47381,-0.03422,1.06684,0.02740,0.03366,0.80773,0.97347,-0.02446,-0.14681,0.17380,0.27671,-0.08248,0.97943,0.97458,-0.02503,-0.13835,0.17441,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9180,0.47381,-0.03422,1.06684,0.02738,0.03364,0.80774,0.97347,-0.02447,-0.14683,0.17378,0.27667,-0.08250,0.97946,0.97458,-0.02504,-0.13838,0.17439,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9200,0.47381,-0.03422,1.06684,0.02736,0.03363,0.80775,0.97347,-0.02447,-0.14686,0.17377,0.27664,-0.08252,0.97948,0.97458,-0.02504,-0.13841,0.17437,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9220,0.47381,-0.03422,1.06684,0.02734,0.03362,0.80776,0.97346,-0.02448,-0.14689,0.17375,0.27661,-0.08255,0.97950,0.97458,-0.02505,-0.13844,0.17436,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9240,0.47381,-0.03422,1.06684,0.02732,0.03360,0.80777,0.97346,-0.02448,-0.14692,0.17374,0.27657,-0.08257,0.97953,0.97458,-0.02505,-0.13846,0.17434,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9260,0.47381,-0.03422,1.06684,0.02731,0.03359,0.80778,0.97346,-0.02449,-0.14695,0.17372,0.27654,-0.08259,0.97955,0.97458,-0.02506,-0.13849,0.17433,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9280,0.47381,-0.03422,1.06684,0.02729,0.03357,0.80779,0.97346,-0.02449,-0.14698,0.17370,0.27651,-0.08261,0.97957,0.97458,-0.02506,-0.13852,0.17431,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9300,0.47381,-0.03422,1.06684,0.02727,0.03356,0.80779,0.97346,-0.02450,-0.14701,0.17369,0.27648,-0.08263,0.97960,0.97458,-0.02507,-0.13855,0.17430,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9320,0.47381,-0.03422,1.06684,0.02725,0.03355,0.80780,0.97346,-0.02450,-0.14703,0.17367,0.27644,-0.08266,0.97962,0.97457,-0.02507,-0.13858,0.17428,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9340,0.47381,-0.03422,1.06684,0.02723,0.03353,0.80781,0.97346,-0.02451,-0.14706,0.17366,0.27641,-0.08268,0.97964,0.97457,-0.02507,-0.13861,0.17426,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9360,0.47381,-0.03422,1.06684,0.02721,0.03352,0.80782,0.97345,-0.02451,-0.14709,0.17364,0.27638,-0.08270,0.97966,0.97457,-0.02508,-0.13863,0.17425,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9380,0.47381,-0.03422,1.06684,0.02719,0.03350,0.80783,0.97345,-0.02452,-0.14712,0.17362,0.27635,-0.08273,0.97969,0.97457,-0.02508,-0.13866,0.17423,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9400,0.47381,-0.03422,1.06684,0.02717,0.03349,0.80784,0.97345,-0.02452,-0.14715,0.17361,0.27631,-0.08275,0.97971,0.97457,-0.02509,-0.13869,0.17422,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9420,0.47381,-0.03422,1.06684,0.02715,0.03347,0.80785,0.97345,-0.02453,-0.14718,0.17359,0.27628,-0.08277,0.97973,0.97457,-0.02509,-0.13872,0.17420,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9440,0.47381,-0.03422,1.06684,0.02714,0.03346,0.80786,0.97345,-0.02453,-0.14720,0.17357,0.27625,-0.08280,0.97976,0.97457,-0.02510,-0.13875,0.17418,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9460,0.47381,-0.03422,1.06684,0.02712,0.03344,0.80787,0.97345,-0.02454,-0.14723,0.17356,0.27622,-0.08282,0.97978,0.97456,-0.02510,-0.13878,0.17417,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9480,0.47381,-0.03422,1.06684,0.02710,0.03343,0.80788,0.97344,-0.02454,-0.14726,0.17354,0.27618,-0.08284,0.97980,0.97456,-0.02511,-0.13880,0.17415,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9500,0.47381,-0.03422,1.06684,0.02708,0.03341,0.80788,0.97344,-0.02455,-0.14729,0.17352,0.27615,-0.08287,0.97982,0.97456,-0.02511,-0.13883,0.17414,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9520,0.47381,-0.03422,1.06684,0.02706,0.03340,0.80789,0.97344,-0.02455,-0.14732,0.17351,0.27612,-0.08289,0.97985,0.97456,-0.02511,-0.13886,0.17412,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9540,0.47381,-0.03422,1.06684,0.02704,0.03338,0.80790,0.97344,-0.02455,-0.14735,0.17349,0.27609,-0.08291,0.97987,0.97456,-0.02512,-0.13889,0.17410,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9560,0.47381,-0.03422,1.06684,0.02703,0.03336,0.80791,0.97344,-0.02456,-0.14738,0.17348,0.27605,-0.08294,0.97989,0.97456,-0.02512,-0.13892,0.17409,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9580,0.47381,-0.03422,1.06684,0.02701,0.03335,0.80792,0.97344,-0.02456,-0.14741,0.17346,0.27602,-0.08296,0.97991,0.97456,-0.02513,-0.13895,0.17407,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9600,0.47381,-0.03422,1.06684,0.02699,0.03333,0.80793,0.97344,-0.02457,-0.14743,0.17344,0.27599,-0.08299,0.97994,0.97456,-0.02513,-0.13898,0.17406,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9620,0.47381,-0.03422,1.06684,0.02697,0.03332,0.80794,0.97343,-0.02457,-0.14746,0.17343,0.27596,-0.08301,0.97996,0.97455,-0.02513,-0.13900,0.17404,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9640,0.47381,-0.03422,1.06684,0.02695,0.03330,0.80795,0.97343,-0.02457,-0.14749,0.17341,0.27593,-0.08304,0.97998,0.97455,-0.02514,-0.13903,0.17402,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9660,0.47381,-0.03422,1.06684,0.02694,0.03328,0.80795,0.97343,-0.02458,-0.14752,0.17339,0.27590,-0.08306,0.98000,0.97455,-0.02514,-0.13906,0.17401,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9680,0.47381,-0.03422,1.06684,0.02692,0.03327,0.80796,0.97343,-0.02458,-0.14755,0.17338,0.27586,-0.08309,0.98003,0.97455,-0.02515,-0.13909,0.17399,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9700,0.47381,-0.03422,1.06684,0.02690,0.03325,0.80797,0.97343,-0.02459,-0.14758,0.17336,0.27583,-0.08311,0.98005,0.97455,-0.02515,-0.13912,0.17397,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9720,0.47381,-0.03422,1.06684,0.02688,0.03323,0.80798,0.97343,-0.02459,-0.14761,0.17334,0.27580,-0.08314,0.98007,0.97455,-0.02515,-0.13915,0.17396,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9740,0.47381,-0.03422,1.06684,0.02687,0.03322,0.80799,0.97343,-0.02459,-0.14763,0.17333,0.27577,-0.08316,0.98009,0.97455,-0.02516,-0.13918,0.17394,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9760,0.47381,-0.03422,1.06684,0.02685,0.03320,0.80800,0.97342,-0.02460,-0.14766,0.17331,0.27574,-0.08319,0.98011,0.97455,-0.02516,-0.13920,0.17393,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9780,0.47381,-0.03422,1.06684,0.02683,0.03318,0.80800,0.97342,-0.02460,-0.14769,0.17330,0.27571,-0.08321,0.98014,0.97454,-0.02516,-0.13923,0.17391,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9800,0.47381,-0.03422,1.06684,0.02682,0.03317,0.80801,0.97342,-0.02460,-0.14772,0.17328,0.27568,-0.08324,0.98016,0.97454,-0.02516,-0.13926,0.17389,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9820,0.47381,-0.03422,1.06684,0.02680,0.03315,0.80802,0.97342,-0.02461,-0.14775,0.17326,0.27565,-0.08327,0.98018,0.97454,-0.02517,-0.13929,0.17388,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9840,0.47381,-0.03422,1.06684,0.02678,0.03313,0.80803,0.97342,-0.02461,-0.14778,0.17325,0.27562,-0.08329,0.98020,0.97454,-0.02517,-0.13932,0.17386,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9860,0.47381,-0.03422,1.06684,0.02677,0.03312,0.80804,0.97342,-0.02461,-0.14781,0.17323,0.27559,-0.08332,0.98022,0.97454,-0.02517,-0.13935,0.17385,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9880,0.47381,-0.03422,1.06684,0.02675,0.03310,0.80805,0.97341,-0.02462,-0.14783,0.17321,0.27556,-0.08334,0.98024,0.97454,-0.02518,-0.13937,0.17383,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9900,0.47381,-0.03422,1.06684,0.02673,0.03308,0.80805,0.97341,-0.02462,-0.14786,0.17320,0.27553,-0.08337,0.98027,0.97454,-0.02518,-0.13940,0.17381,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9920,0.47381,-0.03422,1.06684,0.02671,0.03306,0.80806,0.97341,-0.02462,-0.14789,0.17318,0.27549,-0.08340,0.98029,0.97454,-0.02518,-0.13943,0.17380,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9940,0.47381,-0.03422,1.06684,0.02670,0.03305,0.80807,0.97341,-0.02463,-0.14792,0.17316,0.27546,-0.08342,0.98031,0.97453,-0.02519,-0.13946,0.17378,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9960,0.47381,-0.03422,1.06684,0.02668,0.03303,0.80808,0.97341,-0.02463,-0.14795,0.17315,0.27543,-0.08345,0.98033,0.97453,-0.02519,-0.13949,0.17376,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
4.9980,0.47381,-0.03422,1.06684,0.02667,0.03301,0.80809,0.97341,-0.02463,-0.14797,0.17313,0.27540,-0.08348,0.98035,0.97453,-0.02519,-0.13951,0.17375,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
5.0000,0.47381,-0.03422,1.06684,0.02665,0.03299,0.80809,0.97341,-0.02463,-0.14800,0.17311,0.27537,-0.08350,0.98037,0.97453,-0.02519,-0.13954,0.17373,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0020,0.0006,0.0058
5.0020,0.47381,-0.03422,1.06684,0.02663,0.03297,0.80810,0.97340,-0.02464,-0.14803,0.17310,0.27535,-0.08353,0.98039,0.97453,-0.02519,-0.13957,0.17372,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0040,0.47381,-0.03422,1.06684,0.02662,0.03296,0.80811,0.97340,-0.02464,-0.14806,0.17308,0.27532,-0.08356,0.98041,0.97453,-0.02520,-0.13960,0.17370,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0060,0.47381,-0.03422,1.06684,0.02660,0.03294,0.80812,0.97340,-0.02464,-0.14809,0.17307,0.27529,-0.08359,0.98043,0.97453,-0.02520,-0.13963,0.17368,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0080,0.47381,-0.03422,1.06684,0.02659,0.03292,0.80813,0.97340,-0.02464,-0.14811,0.17305,0.27526,-0.08361,0.98045,0.97453,-0.02520,-0.13965,0.17367,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0100,0.47381,-0.03422,1.06684,0.02657,0.03290,0.80813,0.97340,-0.02464,-0.14814,0.17303,0.27523,-0.08364,0.98047,0.97453,-0.02520,-0.13968,0.17365,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0120,0.47381,-0.03422,1.06684,0.02655,0.03288,0.80814,0.97340,-0.02465,-0.14817,0.17302,0.27520,-0.08367,0.98049,0.97452,-0.02520,-0.13971,0.17363,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0140,0.47381,-0.03422,1.06684,0.02654,0.03286,0.80815,0.97340,-0.02465,-0.14820,0.17300,0.27517,-0.08370,0.98051,0.97452,-0.02521,-0.13974,0.17362,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0160,0.47381,-0.03422,1.06684,0.02652,0.03284,0.80816,0.97340,-0.02465,-0.14822,0.17298,0.27514,-0.08372,0.98053,0.97452,-0.02521,-0.13976,0.17360,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0180,0.47381,-0.03422,1.06684,0.02651,0.03283,0.80816,0.97339,-0.02465,-0.14825,0.17297,0.27511,-0.08375,0.98055,0.97452,-0.02521,-0.13979,0.17359,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0200,0.47381,-0.03422,1.06684,0.02649,0.03281,0.80817,0.97339,-0.02465,-0.14828,0.17295,0.27508,-0.08378,0.98057,0.97452,-0.02521,-0.13982,0.17357,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0220,0.47381,-0.03422,1.06684,0.02648,0.03279,0.80818,0.97339,-0.02466,-0.14831,0.17294,0.27505,-0.08381,0.98059,0.97452,-0.02521,-0.13984,0.17355,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0240,0.47381,-0.03422,1.06684,0.02646,0.03277,0.80818,0.97339,-0.02466,-0.14833,0.17292,0.27503,-0.08384,0.98061,0.97452,-0.02521,-0.13987,0.17354,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0260,0.47381,-0.03422,1.06684,0.02645,0.03275,0.80819,0.97339,-0.02466,-0.14836,0.17290,0.27500,-0.08386,0.98063,0.97452,-0.02521,-0.13990,0.17352,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0280,0.47381,-0.03422,1.06684,0.02643,0.03273,0.80820,0.97339,-0.02466,-0.14839,0.17289,0.27497,-0.08389,0.98065,0.97452,-0.02521,-0.13993,0.17351,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0300,0.47381,-0.03422,1.06684,0.02642,0.03271,0.80821,0.97339,-0.02466,-0.14842,0.17287,0.27494,-0.08392,0.98067,0.97451,-0.02521,-0.13995,0.17349,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0320,0.47381,-0.03422,1.06684,0.02640,0.03269,0.80821,0.97338,-0.02466,-0.14844,0.17286,0.27491,-0.08395,0.98069,0.97451,-0.02522,-0.13998,0.17348,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0340,0.47381,-0.03422,1.06684,0.02639,0.03267,0.80822,0.97338,-0.02466,-0.14847,0.17284,0.27489,-0.08398,0.98071,0.97451,-0.02522,-0.14001,0.17346,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0360,0.47381,-0.03422,1.06684,0.02637,0.03265,0.80823,0.97338,-0.02466,-0.14850,0.17282,0.27486,-0.08401,0.98073,0.97451,-0.02522,-0.14003,0.17344,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0380,0.47381,-0.03422,1.06684,0.02636,0.03263,0.80823,0.97338,-0.02466,-0.14852,0.17281,0.27483,-0.08403,0.98075,0.97451,-0.02522,-0.14006,0.17343,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0400,0.47381,-0.03422,1.06684,0.02634,0.03261,0.80824,0.97338,-0.02466,-0.14855,0.17279,0.27480,-0.08406,0.98076,0.97451,-0.02522,-0.14009,0.17341,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0420,0.47381,-0.03422,1.06684,0.02633,0.03259,0.80825,0.97338,-0.02466,-0.14858,0.17278,0.27478,-0.08409,0.98078,0.97451,-0.02522,-0.14011,0.17340,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0440,0.47381,-0.03422,1.06684,0.02632,0.03258,0.80825,0.97338,-0.02466,-0.14860,0.17276,0.27475,-0.08412,0.98080,0.97451,-0.02522,-0.14014,0.17338,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0460,0.47381,-0.03422,1.06684,0.02630,0.03256,0.80826,0.97338,-0.02466,-0.14863,0.17275,0.27472,-0.08415,0.98082,0.97451,-0.02522,-0.14017,0.17337,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0480,0.47381,-0.03422,1.06684,0.02629,0.03254,0.80827,0.97337,-0.02466,-0.14866,0.17273,0.27470,-0.08418,0.98084,0.97450,-0.02522,-0.14019,0.17335,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0500,0.47381,-0.03422,1.06684,0.02627,0.03252,0.80827,0.97337,-0.02467,-0.14868,0.17271,0.27467,-0.08421,0.98085,0.97450,-0.02522,-0.14022,0.17334,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0520,0.47381,-0.03422,1.06684,0.02626,0.03250,0.80828,0.97337,-0.02467,-0.14871,0.17270,0.27464,-0.08424,0.98087,0.97450,-0.02522,-0.14024,0.17332,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0540,0.47381,-0.03422,1.06684,0.02625,0.03248,0.80829,0.97337,-0.02467,-0.14873,0.17268,0.27462,-0.08427,0.98089,0.97450,-0.02522,-0.14027,0.17331,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0560,0.47381,-0.03422,1.06684,0.02623,0.03246,0.80829,0.97337,-0.02467,-0.14876,0.17267,0.27459,-0.08430,0.98091,0.97450,-0.02522,-0.14030,0.17329,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0580,0.47381,-0.03422,1.06684,0.02622,0.03244,0.80830,0.97337,-0.02467,-0.14878,0.17265,0.27457,-0.08433,0.98093,0.97450,-0.02522,-0.14032,0.17327,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0600,0.47381,-0.03422,1.06684,0.02621,0.03241,0.80831,0.97337,-0.02466,-0.14881,0.17264,0.27454,-0.08435,0.98094,0.97450,-0.02522,-0.14035,0.17326,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0620,0.47381,-0.03422,1.06684,0.02619,0.03239,0.80831,0.97337,-0.02466,-0.14884,0.17262,0.27451,-0.08438,0.98096,0.97450,-0.02522,-0.14037,0.17324,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0640,0.47381,-0.03422,1.06684,0.02618,0.03237,0.80832,0.97336,-0.02466,-0.14886,0.17261,0.27449,-0.08441,0.98098,0.97450,-0.02522,-0.14040,0.17323,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
5.0660,0.47381,-0.03422,1.06684,0.02617,0.03235,0.80832,0.97336,-0.02466,-0.14889,0.17259,0.27446,-0.08444,0.98099,0.97450,-0.02522,-0.14042,0.17321,-0.0000,0.0000,0.0000,0.0000,0.0112,0.0021,0.0006,0.0058
